,temp,temp_min,temp_max,pressure,humidity
2013-01-18 06:00:00,274.1,272.15,276.15,1013.0,86.0
2013-01-18 07:00:00,273.77,272.15,275.15,1013.0,89.5
2013-01-18 08:00:00,274.21,273.15,275.15,1013.0,93.0
2013-01-18 09:00:00,274.28,273.15,276.15,1013.0,86.66666666666667
2013-01-18 10:00:00,274.48,272.15,277.15,1013.0,80.33333333333333
2013-01-18 11:00:00,273.91,272.15,276.15,1014.0,74.0
2013-01-18 12:00:00,273.97,272.15,276.15,1014.0,74.0
2013-01-18 13:00:00,274.51,272.15,276.15,1016.0,69.0
2013-01-18 14:00:00,275.28,273.15,276.48,1017.0,69.0
2013-01-18 15:00:00,276.46,274.15,277.59,1017.0,64.0
2013-01-18 16:00:00,277.2,275.15,279.15,1017.0,56.0
2013-01-18 17:00:00,277.99,276.15,280.37,1017.0,56.0
2013-01-18 19:00:00,278.83,277.04,280.37,1017.0,48.0
2013-01-18 20:00:00,278.1,276.15,280.15,1017.0,45.0
2013-01-18 21:00:00,277.55,276.15,279.15,1017.0,48.0
2013-01-18 22:00:00,277.23,275.93,279.15,1018.0,52.0
2013-01-18 23:00:00,276.13,274.15,279.15,1019.0,56.0
2013-01-19 00:00:00,275.33,274.15,277.15,1019.0,64.0
2013-01-19 01:00:00,274.73,273.15,276.15,1019.0,59.0
2013-01-19 02:00:00,274.28,273.15,276.15,1019.0,55.0
2013-01-19 03:00:00,273.23,271.15,275.15,1018.0,55.0
2013-01-19 04:00:00,272.51,270.15,274.15,1016.0,55.0
2013-01-19 05:00:00,272.11,270.15,274.15,1017.0,55.0
2013-01-19 06:00:00,271.26,269.15,272.15,1017.0,50.0
2013-01-19 07:00:00,271.19,269.15,272.15,1019.0,46.0
2013-01-19 08:00:00,270.86,269.15,272.15,1018.0,46.0
2013-01-19 09:00:00,270.21,267.15,272.15,1019.0,42.0
2013-01-19 10:00:00,269.8,267.15,271.15,1020.0,46.0
2013-01-19 11:00:00,268.94,266.15,270.37,1022.0,45.0
2013-01-19 12:00:00,268.22,265.15,270.37,1024.0,45.0
2013-01-19 13:00:00,268.11,265.15,270.37,1026.0,45.0
2013-01-19 14:00:00,267.93,265.15,270.15,1028.0,35.0
2013-01-19 15:00:00,268.26,266.15,269.82,1029.0,35.0
2013-01-19 16:00:00,269.15,266.15,270.15,1030.0,35.0
2013-01-19 17:00:00,269.16,266.15,270.37,1029.0,32.0
2013-01-19 18:00:00,269.95,267.15,271.15,1030.0,28.0
2013-01-19 19:00:00,269.99,267.15,272.15,1030.0,30.0
2013-01-19 20:00:00,270.48,268.71,272.15,1030.0,30.0
2013-01-19 21:00:00,269.93,268.15,271.15,1030.0,30.0
2013-01-19 22:00:00,269.53,268.15,271.15,1031.0,33.0
2013-01-19 23:00:00,268.65,267.04,271.15,1031.0,33.0
2013-01-20 00:00:00,268.25,266.15,271.15,1033.0,39.0
2013-01-20 01:00:00,268.0,266.15,271.15,1032.0,39.0
2013-01-20 02:00:00,268.12,265.15,271.15,1031.0,42.0
2013-01-20 04:00:00,268.53,265.15,272.15,1030.0,42.0
2013-01-20 05:00:00,269.35,265.15,273.15,1030.0,43.666666666666664
2013-01-20 07:00:00,271.47,269.15,274.15,1029.0,47.0
2013-01-20 08:00:00,272.11,269.15,275.15,1028.0,47.0
2013-01-20 10:00:00,272.98,271.15,276.15,1027.0,47.0
2013-01-20 11:00:00,273.42,271.15,276.15,1026.0,55.0
2013-01-20 12:00:00,275.3,272.15,277.15,1025.0,55.0
2013-01-20 13:00:00,275.3,272.15,277.15,1025.0,55.0
2013-01-20 14:00:00,276.79,274.15,278.15,1025.0,56.0
2013-01-20 15:00:00,277.79,275.15,279.15,1024.0,56.0
2013-01-20 17:00:00,275.59,271.67,275.6,1018.0,85.0
2013-01-20 18:00:00,276.12,275.6,276.19,1017.0,79.0
2013-01-20 19:00:00,275.88,275.5,275.94,1017.0,78.0
2013-01-20 20:00:00,275.88,275.5,275.94,1017.0,78.0
2013-01-20 21:00:00,279.23,278.15,280.15,1018.0,65.0
2013-01-20 22:00:00,278.46,274.15,280.15,1017.0,65.0
2013-01-20 23:00:00,278.66,275.15,280.15,1017.0,65.0
2013-01-21 00:00:00,279.27,278.15,280.15,1017.0,70.0
2013-01-21 01:00:00,279.15,277.15,280.15,1016.0,70.0
2013-01-21 03:00:00,278.78,277.15,280.15,1014.0,65.0
2013-01-21 05:00:00,278.23,277.04,280.15,1013.0,65.0
2013-01-21 07:00:00,278.03,276.48,280.15,1012.0,65.0
2013-01-21 08:00:00,277.76,275.93,280.15,1011.0,65.0
2013-01-21 09:00:00,277.03,275.15,279.15,1010.0,70.0
2013-01-21 10:00:00,276.84,275.15,279.15,1009.0,70.0
2013-01-21 11:00:00,276.84,275.15,279.15,1008.0,70.0
2013-01-21 12:00:00,276.92,275.15,279.15,1007.0,70.0
2013-01-21 13:00:00,277.57,275.15,279.15,1007.0,70.0
2013-01-21 14:00:00,279.52,278.71,280.37,1007.0,65.0
2013-01-21 16:00:00,282.75,281.15,284.15,1006.0,57.0
2013-01-21 17:00:00,283.08,282.15,284.15,1005.0,50.333333333333336
2013-01-21 19:00:00,283.42,281.15,284.26,1004.0,37.0
2013-01-21 20:00:00,283.47,282.15,285.15,1005.0,34.0
2013-01-21 21:00:00,282.32,280.37,284.15,1006.0,34.0
2013-01-21 22:00:00,280.9,279.26,282.15,1007.0,34.0
2013-01-21 23:00:00,279.04,277.59,281.15,1009.0,28.0
2013-01-22 01:00:00,275.26,273.71,277.15,1013.0,32.0
2013-01-22 02:00:00,274.28,272.15,276.15,1014.0,37.0
2013-01-22 04:00:00,272.31,270.93,274.15,1016.0,40.0
2013-01-22 05:00:00,270.86,269.15,272.59,1015.0,38.0
2013-01-22 07:00:00,267.53,267.52,268.42,1016.0,68.0
2013-01-22 08:00:00,267.53,267.52,268.42,1016.0,68.0
2013-01-22 10:00:00,267.2,267.2,268.42,1016.0,66.0
2013-01-22 11:00:00,267.2,267.2,268.42,1016.0,66.0
2013-01-22 13:00:00,268.4,265.15,270.15,1019.0,42.0
2013-01-22 14:00:00,270.03,268.15,271.15,1019.0,42.0
2013-01-22 16:00:00,271.16,269.15,273.15,1019.0,39.0
2013-01-22 17:00:00,271.69,269.15,273.71,1017.0,39.0
2013-01-22 18:00:00,271.75,270.15,273.71,1016.0,42.0
2013-01-22 19:00:00,271.73,270.15,273.15,1015.0,46.0
2013-01-22 20:00:00,271.51,270.37,272.04,1012.0,57.0
2013-01-22 21:00:00,271.43,269.82,273.15,1013.0,68.0
2013-01-22 22:00:00,270.95,269.15,272.15,1013.0,80.0
2013-01-22 23:00:00,270.81,269.15,272.15,1013.0,80.0
2013-01-22 23:00:00,270.81,269.15,272.15,1013.0,80.0
2013-01-23 01:00:00,270.53,269.15,272.15,1012.0,79.0
2013-01-23 01:00:00,270.53,269.15,272.15,1012.0,79.0
2013-01-23 02:00:00,270.02,268.15,271.15,1011.0,86.0
2013-01-23 02:00:00,270.02,268.15,271.15,1011.0,86.0
2013-01-23 04:00:00,269.54,266.15,271.15,1011.0,74.0
2013-01-23 05:00:00,270.37,267.93,270.49,1009.3333333333334,72.33333333333333
2013-01-23 07:00:00,267.35,267.34,269.03,1006.0,69.0
2013-01-23 08:00:00,267.35,267.34,269.03,1006.0,69.0
2013-01-23 09:00:00,265.88,265.9,269.03,1009.0,57.0
2013-01-23 10:00:00,265.88,265.9,269.03,1009.0,57.0
2013-01-23 11:00:00,265.88,265.9,269.03,1009.0,57.0
2013-01-23 12:00:00,266.32,264.15,267.15,1013.0,62.0
2013-01-23 13:00:00,266.19,264.15,267.15,1014.0,48.0
2013-01-23 14:00:00,266.4,264.15,267.59,1015.0,44.0
2013-01-23 15:00:00,267.0,265.15,268.15,1015.0,35.0
2013-01-23 16:00:00,267.39,265.15,268.71,1015.0,35.0
2013-01-23 17:00:00,267.72,265.15,269.82,1015.0,35.0
2013-01-23 18:00:00,267.37,265.15,268.71,1015.0,38.0
2013-01-23 19:00:00,266.98,264.15,268.71,1015.0,37.0
2013-01-23 20:00:00,267.04,265.15,268.71,1015.0,37.0
2013-01-23 21:00:00,266.66,265.15,267.59,1016.0,37.0
2013-01-23 22:00:00,266.0,264.15,267.59,1017.0,34.0
2013-01-23 23:00:00,265.77,264.15,267.15,1018.0,37.0
2013-01-24 00:00:00,265.03,263.15,266.15,1019.0,37.0
2013-01-24 01:00:00,264.63,262.15,266.15,1019.0,37.0
2013-01-24 02:00:00,264.24,262.15,266.15,1020.0,37.0
2013-01-24 03:00:00,263.41,261.15,265.15,1021.0,34.0
2013-01-24 04:00:00,262.82,261.15,264.15,1021.0,36.0
2013-01-24 05:00:00,262.3,260.15,264.15,1021.0,40.0
2013-01-24 07:00:00,261.549984375,259.15,263.15,1021.0,40.0
2013-01-24 08:00:00,261.239984375,259.15,262.59,1022.0,43.0
2013-01-24 09:00:00,260.88,259.15,262.15,1022.0,43.0
2013-01-24 10:00:00,260.88,259.15,262.15,1022.0,51.0
2013-01-24 11:00:00,260.81,259.15,262.15,1022.0,51.0
2013-01-24 13:00:00,260.82,258.15,262.59,1023.0,51.0
2013-01-24 14:00:00,261.859984375,259.15,263.71,1023.0,47.0
2013-01-24 16:00:00,264.24,261.15,265.93,1023.0,40.0
2013-01-24 17:00:00,265.14,262.15,266.48,1022.0,31.0
2013-01-24 19:00:00,265.13,262.15,266.48,1020.0,34.0
2013-01-24 20:00:00,264.97,262.15,266.15,1021.0,31.0
2013-01-24 22:00:00,264.31,262.15,266.15,1021.0,34.0
2013-01-24 23:00:00,263.92,262.040015625,265.15,1021.0,40.0
2013-01-25 01:00:00,262.91,260.15,265.15,1022.0,34.0
2013-01-25 02:00:00,262.4,260.93,264.15,1022.0,36.0
2013-01-25 04:00:00,260.510015625,257.15,262.59,1022.0,47.0
2013-01-25 05:00:00,259.980015625,258.15,262.040015625,1022.0,55.0
2013-01-25 07:00:00,259.459984375,257.15,261.15,1022.0,55.0
2013-01-25 08:00:00,258.82,256.15,261.15,1021.0,51.0
2013-01-25 10:00:00,258.93,256.15,260.37,1021.0,60.0
2013-01-25 11:00:00,258.59,255.93,262.59,1021.0,60.0
2013-01-25 13:00:00,259.93,255.93,263.15,1022.0,51.0
2013-01-25 14:00:00,261.31,258.15,264.82,1023.0,51.0
2013-01-25 16:00:00,264.25,261.15,267.04,1023.0,44.0
2013-01-25 17:00:00,265.3,262.15,267.59,1022.0,37.0
2013-01-25 19:00:00,266.56,263.71,270.37,1022.0,31.0
2013-01-25 20:00:00,266.75,264.82,268.71,1022.6666666666666,31.333333333333332
2013-01-25 22:00:00,265.88,264.26,268.15,1024.0,32.0
2013-01-25 23:00:00,265.36,263.15,267.15,1024.0,34.0
2013-01-26 01:00:00,264.34,262.15,266.48,1026.0,41.0
2013-01-26 02:00:00,263.9,262.040015625,266.15,1026.0,37.0
2013-01-26 04:00:00,263.32,261.480015625,265.15,1027.0,40.0
2013-01-26 05:00:00,262.96,259.82,265.15,1027.0,44.0
2013-01-26 07:00:00,262.42,258.709984375,264.26,1027.0,47.0
2013-01-26 08:00:00,262.019984375,257.59,264.26,1028.0,52.0
2013-01-26 10:00:00,261.28,257.59,264.15,1028.0,52.0
2013-01-26 11:00:00,261.44,259.15,264.15,1028.0,52.0
2013-01-26 13:00:00,262.28,258.15,264.82,1029.0,56.0
2013-01-26 14:00:00,263.17,259.82,265.37,1028.0,52.0
2013-01-26 16:00:00,265.82,262.040015625,269.82,1029.0,41.0
2013-01-26 18:00:00,267.34,264.26,270.37,1025.0,37.0
2013-01-27 07:00:00,263.75,262.040015625,266.48,1017.0,79.0
2013-01-27 08:00:00,263.29,260.93,266.48,1017.0,72.0
2013-01-27 11:00:00,262.69,260.37,265.93,1018.0,67.0
2013-01-27 13:00:00,263.23,260.93,265.93,1019.0,67.0
2013-01-27 14:00:00,264.87,262.040015625,268.71,1020.0,67.0
2013-01-27 16:00:00,267.01,264.26,270.93,1020.0,53.0
2013-01-27 17:00:00,267.7,265.15,269.82,1020.0,45.0
2013-01-27 19:00:00,268.81,266.15,270.15,1019.0,38.0
2013-01-27 20:00:00,268.84,267.04,270.37,1020.0,35.0
2013-01-27 22:00:00,267.68,265.93,270.15,1021.0,35.0
2013-01-27 23:00:00,267.31,265.37,269.15,1022.0,38.0
2013-01-28 01:00:00,266.24,264.26,268.15,1024.0,35.0
2013-01-28 02:00:00,265.66,263.15,268.15,1025.0,37.0
2013-01-28 04:00:00,264.54,262.59,267.04,1027.0,44.0
2013-01-28 05:00:00,264.18,262.59,267.04,1027.0,48.0
2013-01-28 06:00:00,263.86,262.040015625,266.48,1027.0,52.0
2013-01-28 07:00:00,263.35,261.15,266.48,1028.0,52.0
2013-01-28 08:00:00,263.02,259.15,266.15,1029.0,52.0
2013-01-28 09:00:00,262.86,260.15,266.48,1029.0,52.0
2013-01-28 11:00:00,262.7,259.15,267.04,1029.0,61.0
2013-01-28 12:00:00,262.26,259.15,266.48,1030.0,61.0
2013-01-28 14:00:00,265.51,260.37,268.15,1031.0,67.0
2013-01-28 15:00:00,267.91,265.93,269.82,1031.0,53.0
2013-01-28 17:00:00,271.39,269.15,273.71,1031.0,26.0
2013-01-28 18:00:00,272.19,270.15,274.26,1031.0,23.666666666666668
2013-01-28 20:00:00,273.26,271.15,275.15,1030.0,19.0
2013-01-28 23:00:00,270.5,268.71,272.15,1032.0,26.0
2013-01-29 02:00:00,268.24,265.93,270.15,1033.0,57.0
2013-01-29 05:00:00,266.35,264.26,268.15,1032.0,68.0
2013-01-30 07:00:00,274.2,273.15,275.15,1016.0,93.0
2013-01-30 08:00:00,273.87,272.59,275.15,1016.0,91.25
2013-01-30 09:00:00,273.09,272.04,273.71,1015.0,89.5
2013-01-30 11:00:00,273.48,272.04,275.15,1018.0,86.0
2013-01-30 12:00:00,273.03,271.15,274.15,1020.0,80.0
2013-01-30 13:00:00,273.12,271.15,274.26,1020.0,80.0
2013-01-30 13:00:00,273.12,271.15,274.26,1020.0,80.0
2013-01-30 14:00:00,273.12,271.15,274.26,1021.0,83.0
2013-01-30 15:00:00,273.59,272.15,275.37,1022.0,86.0
2013-01-30 16:00:00,274.57,272.15,275.93,1021.0,80.0
2013-01-30 16:00:00,274.57,272.15,275.93,1021.0,80.0
2013-01-30 17:00:00,275.24,273.15,277.04,1021.0,74.0
2013-01-30 17:00:00,275.24,273.15,277.04,1021.0,74.0
2013-01-30 17:00:00,275.24,273.15,277.04,1021.0,74.0
2013-01-30 18:00:00,275.83,274.15,277.15,1021.0,69.0
2013-01-30 18:00:00,275.83,274.15,277.15,1021.0,69.0
2013-01-30 18:00:00,275.83,274.15,277.15,1021.0,69.0
2013-01-30 19:00:00,275.81,274.15,277.04,1020.0,86.0
2013-01-30 19:00:00,275.81,274.15,277.04,1020.0,86.0
2013-01-30 20:00:00,276.19,274.15,278.15,1021.0,86.0
2013-01-30 20:00:00,276.19,274.15,278.15,1021.0,86.0
2013-01-30 21:00:00,276.14,275.15,277.15,1021.0,86.0
2013-01-30 22:00:00,275.74,274.15,277.15,1021.0,86.0
2013-01-30 23:00:00,275.4,274.15,276.15,1022.0,86.0
2013-01-31 00:00:00,275.4,274.15,276.15,1021.0,86.0
2013-01-31 00:00:00,275.4,274.15,276.15,1021.0,86.0
2013-01-31 01:00:00,275.53,274.82,276.15,1021.0,86.0
2013-01-31 02:00:00,275.34,274.15,276.15,1021.0,93.0
2013-01-31 03:00:00,275.08,274.15,276.15,1021.0,93.0
2013-01-31 03:00:00,275.08,274.15,276.15,1021.0,93.0
2013-01-31 04:00:00,275.41,274.15,277.15,1020.0,86.0
2013-01-31 05:00:00,275.73,274.82,278.15,1020.0,86.0
2013-01-31 06:00:00,275.94,274.15,278.15,1019.0,86.0
2013-01-31 07:00:00,275.86,274.82,277.15,1018.0,100.0
2013-01-31 08:00:00,276.17,274.82,277.59,1017.0,93.0
2013-01-31 09:00:00,276.27,274.82,277.59,1016.0,93.0
2013-01-31 10:00:00,276.27,274.82,277.59,1015.0,100.0
2013-01-31 11:00:00,276.36,274.82,277.59,1014.0,100.0
2013-01-31 11:00:00,276.36,274.82,277.59,1014.0,100.0
2013-01-31 12:00:00,276.3,274.15,277.59,1014.0,100.0
2013-01-31 13:00:00,277.44,275.15,279.15,1013.0,100.0
2013-01-31 14:00:00,277.54,276.15,278.71,1012.0,93.0
2013-01-31 15:00:00,283.02,278.84,282.98,1005.0,99.0
2013-01-31 16:00:00,283.02,278.84,282.98,1005.0,99.0
2013-01-31 17:00:00,283.02,278.84,282.98,1005.0,99.0
2013-01-31 19:00:00,283.99,283.02,283.99,1003.0,99.0
2013-01-31 20:00:00,283.99,283.02,283.99,1003.0,99.0
2013-01-31 21:00:00,283.79,283.02,284.14,1001.0,98.0
2013-01-31 22:00:00,283.79,283.02,284.14,1001.0,98.0
2013-01-31 23:00:00,283.79,283.02,284.14,1001.0,98.0
2013-02-01 00:00:00,284.18,283.71,284.17,996.0,98.0
2013-02-01 01:00:00,284.18,283.71,284.17,996.0,98.0
2013-02-01 02:00:00,284.18,283.71,284.17,996.0,98.0
2013-02-01 03:00:00,283.44,283.35,284.44,994.0,97.0
2013-02-01 04:00:00,283.44,283.35,284.44,994.0,97.0
2013-02-01 05:00:00,283.44,283.35,284.44,994.0,97.0
2013-02-01 06:00:00,279.41,279.39,283.38,992.0,94.0
2013-02-01 07:00:00,279.41,279.39,283.38,992.0,94.0
2013-02-01 08:00:00,279.41,279.39,283.38,992.0,94.0
2013-02-01 09:00:00,278.69,278.7,283.38,994.0,95.0
2013-02-01 10:00:00,278.69,278.7,283.38,994.0,95.0
2013-02-01 11:00:00,278.69,278.7,283.38,994.0,95.0
2013-02-01 12:00:00,276.57,276.61,278.71,998.0,66.0
2013-02-01 13:00:00,276.57,276.61,278.71,998.0,66.0
2013-02-01 14:00:00,276.57,276.61,278.71,998.0,66.0
2013-02-01 15:00:00,276.45,276.35,278.71,999.0,55.0
2013-02-01 16:00:00,276.45,276.35,278.71,999.0,55.0
2013-02-01 17:00:00,279.82,276.35,279.82,996.5,51.5
2013-02-01 18:00:00,277.87,277.15,278.71,994.0,48.0
2013-02-01 19:00:00,279.26,275.7,279.26,995.0,44.5
2013-02-01 20:00:00,277.87,277.15,278.71,996.0,41.0
2013-02-01 21:00:00,278.47,277.59,279.15,997.0,38.0
2013-02-01 22:00:00,277.56,276.15,279.15,999.0,35.0
2013-02-01 23:00:00,276.17,275.37,277.15,1000.0,41.0
2013-02-02 00:00:00,275.13,274.15,277.15,1002.0,38.0
2013-02-02 01:00:00,274.34,272.15,276.15,1004.0,40.0
2013-02-02 02:00:00,273.75,272.59,275.15,1005.0,40.0
2013-02-02 03:00:00,273.09,272.04,275.15,1005.0,43.0
2013-02-02 04:00:00,272.43,271.15,274.15,1006.0,50.0
2013-02-02 05:00:00,271.71,270.15,273.15,1006.0,48.666666666666664
2013-02-02 06:00:00,271.57,270.15,273.15,1007.0,47.333333333333336
2013-02-02 07:00:00,270.93,269.15,272.15,1008.0,46.0
2013-02-02 08:00:00,270.99,270.37,271.48,1007.3333333333334,44.333333333333336
2013-02-02 10:00:00,270.25,270.26,270.89,1006.0,41.0
2013-02-02 11:00:00,270.25,270.26,270.89,1006.0,41.0
2013-02-02 12:00:00,271.22,270.21,271.26,1008.0,34.0
2013-02-02 13:00:00,271.22,270.21,271.26,1008.0,34.0
2013-02-02 14:00:00,271.48,270.93,272.59,1008.0,38.0
2013-02-02 15:00:00,271.92,270.15,273.15,1011.0,42.0
2013-02-02 16:00:00,272.05,270.15,273.71,1011.0,42.0
2013-02-02 17:00:00,272.66,270.15,274.26,1009.0,37.0
2013-02-02 18:00:00,272.45,271.15,273.71,1010.0,36.666666666666664
2013-02-02 19:00:00,272.57,272.04,273.15,1010.0,36.333333333333336
2013-02-02 20:00:00,271.92,270.15,273.15,1011.0,36.0
2013-02-02 21:00:00,271.51,270.15,273.15,1013.0,39.0
2013-02-02 22:00:00,270.72,269.26,272.15,1015.0,42.0
2013-02-02 23:00:00,269.93,268.15,271.15,1016.0,42.0
2013-02-03 00:00:00,269.36,267.15,271.15,1018.0,46.0
2013-02-03 01:00:00,268.95,267.15,270.15,1019.0,45.0
2013-02-03 02:00:00,268.62,267.04,270.15,1020.0,35.0
2013-02-03 03:00:00,268.05,266.15,270.15,1021.0,42.0
2013-02-03 04:00:00,268.04,265.93,270.15,1021.0,42.0
2013-02-03 05:00:00,267.99,265.93,270.15,1022.0,42.0
2013-02-03 06:00:00,267.71,266.15,269.15,1022.0,49.0
2013-02-03 07:00:00,267.51,265.93,269.15,1023.0,49.0
2013-02-03 08:00:00,267.63,265.93,269.15,1023.0,49.0
2013-02-03 09:00:00,268.45,267.59,269.15,1024.0,49.0
2013-02-03 10:00:00,268.15,267.04,269.15,1024.0,49.0
2013-02-03 11:00:00,268.06,267.59,268.15,1024.0,53.0
2013-02-03 12:00:00,266.69,265.37,268.15,1025.0,57.0
2013-02-03 13:00:00,267.17,265.93,268.15,1025.0,53.0
2013-02-03 14:00:00,267.92,266.15,269.15,1025.0,49.0
2013-02-03 15:00:00,269.44,269.15,270.37,1025.0,49.0
2013-02-03 16:00:00,270.21,268.15,271.48,1024.0,49.0
2013-02-03 17:00:00,271.01,269.15,273.15,1024.0,50.0
2013-02-03 18:00:00,271.6,270.15,273.71,1022.0,50.0
2013-02-03 19:00:00,271.61,270.15,273.15,1021.0,42.0
2013-02-03 20:00:00,271.64,270.15,272.59,1020.0,39.0
2013-02-03 21:00:00,271.05,269.82,272.15,1020.0,42.0
2013-02-03 22:00:00,270.54,269.15,272.15,1019.0,39.0
2013-02-03 23:00:00,270.54,269.15,272.15,1019.0,36.0
2013-02-04 00:00:00,270.34,268.15,272.15,1019.0,39.0
2013-02-04 01:00:00,270.28,268.15,272.15,1018.0,42.0
2013-02-04 02:00:00,269.75,267.15,271.15,1019.0,54.0
2013-02-04 03:00:00,269.09,267.15,270.15,1019.0,63.0
2013-02-04 04:00:00,268.92,267.15,270.15,1019.0,68.0
2013-02-04 04:00:00,268.92,267.15,270.15,1019.0,68.0
2013-02-04 05:00:00,268.54,266.15,269.82,1018.0,79.0
2013-02-04 05:00:00,268.54,266.15,269.82,1018.0,79.0
2013-02-04 06:00:00,268.26,266.15,269.82,1018.0,79.0
2013-02-04 06:00:00,268.26,266.15,269.82,1018.0,79.0
2013-02-04 07:00:00,268.03,266.15,269.26,1017.0,79.0
2013-02-04 08:00:00,267.8,266.15,269.26,1016.0,79.0
2013-02-04 08:00:00,267.8,266.15,269.26,1016.0,79.0
2013-02-04 09:00:00,267.66,265.93,269.15,1015.0,79.0
2013-02-04 09:00:00,267.66,265.93,269.15,1015.0,79.0
2013-02-04 10:00:00,267.66,265.93,269.15,1015.0,79.0
2013-02-04 11:00:00,267.09,265.93,268.15,1014.0,85.0
2013-02-04 12:00:00,266.58,265.93,267.15,1015.0,85.0
2013-02-04 13:00:00,266.91,265.93,268.15,1015.0,92.0
2013-02-04 14:00:00,268.58,266.15,269.82,1015.0,73.0
2013-02-04 15:00:00,269.57,267.15,271.48,1014.0,68.0
2013-02-04 16:00:00,270.75,269.82,272.04,1013.0,58.0
2013-02-04 17:00:00,271.41,269.15,272.59,1012.0,54.0
2013-02-04 18:00:00,272.0,269.15,273.15,1010.0,48.5
2013-02-04 19:00:00,272.41,270.15,274.15,1009.0,43.0
2013-02-04 20:00:00,272.47,270.15,274.15,1009.0,43.0
2013-02-04 21:00:00,272.32,270.93,274.15,1008.0,43.0
2013-02-04 22:00:00,271.71,270.15,273.15,1008.0,46.5
2013-02-04 23:00:00,271.12,269.26,272.59,1008.0,50.0
2013-02-05 00:00:00,270.66,269.15,272.15,1008.0,50.0
2013-02-05 01:00:00,269.76,268.15,271.48,1008.0,50.0
2013-02-05 02:00:00,269.12,267.15,271.15,1009.0,54.0
2013-02-05 03:00:00,269.23,267.15,271.15,1009.0,58.0
2013-02-05 04:00:00,268.66,266.15,271.15,1009.0,58.0
2013-02-05 05:00:00,268.48,266.15,270.15,1009.0,63.0
2013-02-05 07:00:00,268.79,266.15,271.15,1008.0,58.0
2013-02-05 08:00:00,268.65,266.15,270.37,1008.0,68.0
2013-02-05 09:00:00,269.03,267.15,270.37,1009.0,73.0
2013-02-05 10:00:00,268.82,267.15,270.15,1009.0,73.0
2013-02-05 11:00:00,268.44,266.15,270.15,1011.0,68.0
2013-02-05 12:00:00,268.49,266.15,270.15,1011.0,58.0
2013-02-05 13:00:00,268.7,266.15,270.15,1012.0,49.0
2013-02-05 14:00:00,269.42,267.15,270.37,1013.0,49.0
2013-02-05 15:00:00,270.48,268.15,272.04,1013.0,42.0
2013-02-05 16:00:00,271.22,269.15,272.15,1013.0,39.0
2013-02-05 17:00:00,271.4,269.15,272.15,1012.0,39.0
2013-02-05 18:00:00,271.74,269.15,273.15,1012.0,39.0
2013-02-05 19:00:00,272.12,270.15,273.15,1012.0,39.0
2013-02-05 20:00:00,272.14,270.15,273.15,1012.0,39.0
2013-02-05 22:00:00,271.11,270.15,272.15,1012.0,39.0
2013-02-05 23:00:00,270.66,269.15,272.15,1013.0,39.0
2013-02-06 00:00:00,270.41,269.15,272.15,1014.0,36.0
2013-02-06 01:00:00,270.14,268.15,272.15,1014.0,36.0
2013-02-06 02:00:00,270.08,268.15,271.15,1015.0,39.0
2013-02-06 03:00:00,269.36,267.15,271.15,1015.0,39.0
2013-02-06 04:00:00,269.3,267.15,271.15,1015.0,42.0
2013-02-06 05:00:00,269.36,266.15,271.15,1015.0,46.0
2013-02-06 06:00:00,269.43,266.15,271.15,1015.0,46.0
2013-02-06 07:00:00,269.77,267.15,272.15,1015.0,46.0
2013-02-06 08:00:00,269.63,267.15,271.15,1014.0,58.0
2013-02-06 09:00:00,269.37,267.15,271.15,1014.0,63.0
2013-02-06 10:00:00,269.23,267.15,270.37,1014.0,68.0
2013-02-06 11:00:00,269.23,267.15,270.37,1014.0,73.0
2013-02-06 13:00:00,269.16,267.15,270.37,1015.0,73.0
2013-02-06 13:00:00,269.16,267.15,270.37,1015.0,73.0
2013-02-06 14:00:00,269.29,267.15,270.37,1015.0,73.0
2013-02-06 16:00:00,270.17,268.15,271.15,1016.0,68.0
2013-02-06 17:00:00,270.43,268.15,271.48,1015.0,63.0
2013-02-06 19:00:00,271.01,269.15,272.04,1014.0,68.0
2013-02-06 20:00:00,271.2,269.82,272.15,1014.0,63.0
2013-02-06 21:00:00,271.35,269.82,272.15,1014.0,63.0
2013-02-06 22:00:00,270.54,269.15,271.48,1014.0,74.0
2013-02-06 22:00:00,270.54,269.15,271.48,1014.0,74.0
2013-02-06 23:00:00,270.41,268.71,271.48,1014.0,74.0
2013-02-06 23:00:00,270.41,268.71,271.48,1014.0,74.0
2013-02-07 00:00:00,270.27,268.71,271.15,1014.0,86.0
2013-02-07 00:00:00,270.27,268.71,271.15,1014.0,86.0
2013-02-07 01:00:00,270.27,268.71,271.15,1014.0,86.0
2013-02-07 01:00:00,270.27,268.71,271.15,1014.0,86.0
2013-02-07 02:00:00,270.27,268.71,271.15,1013.0,79.0
2013-02-07 02:00:00,270.27,268.71,271.15,1013.0,79.0
2013-02-07 04:00:00,270.41,268.71,271.48,1013.0,79.0
2013-02-07 05:00:00,270.41,268.71,271.48,1014.0,79.0
2013-02-07 07:00:00,270.54,269.15,271.48,1013.0,86.0
2013-02-07 07:00:00,270.54,269.15,271.48,1013.0,86.0
2013-02-07 08:00:00,270.54,269.15,271.48,1013.0,86.0
2013-02-07 09:00:00,270.55,268.71,271.48,1014.0,86.0
2013-02-07 10:00:00,270.69,268.71,272.15,1014.0,80.0
2013-02-07 11:00:00,270.61,268.71,272.04,1015.0,86.0
2013-02-07 13:00:00,271.47,270.15,273.15,1017.0,86.0
